gene	accession	hmmsource
KO:K02032	HMMsoil81474	FOAM_DB
KO:K10230	HMMsoil81475	FOAM_DB
KO:K13497,KO:K01658_4.1.3.27,2.4.2.18	HMMsoil81476	FOAM_DB
KO:K01206_3.2.1.51	HMMsoil81477	FOAM_DB
KO:K02032	HMMsoil81478	FOAM_DB
KO:K01186_3.2.1.18	HMMsoil81479	FOAM_DB
KO:K02052	HMMsoil81484	FOAM_DB
KO:K02052	HMMsoil81485	FOAM_DB
KO:K00170_1.2.7.1	HMMsoil81487	FOAM_DB
KO:K02041	HMMsoil81488	FOAM_DB
KO:K02049	HMMsoil81490	FOAM_DB
KO:K02049	HMMsoil81492	FOAM_DB
KO:K11635	HMMsoil81493	FOAM_DB
KO:K01990	HMMsoil81498	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil81662	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil81663	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil81664	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil81669	FOAM_DB
KO:K07704_2.7.13.3	HMMsoil81674	FOAM_DB
KO:K01448_3.5.1.28	HMMsoil81675	FOAM_DB
KO:K02489,KO:K11527_2.7.13.3	HMMsoil81676	FOAM_DB
KO:K00588_2.1.1.104	HMMsoil81677	FOAM_DB
KO:K00845_2.7.1.2	HMMsoil81678	FOAM_DB
KO:K00259_1.4.1.1	HMMsoil81683	FOAM_DB
KO:K09687	HMMsoil81684	FOAM_DB
KO:K02026	HMMsoil81685	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil81688	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil81689	FOAM_DB
KO:K00176_1.2.7.3	HMMsoil81690	FOAM_DB
KO:K00172,KO:K00441_1.2.7.1,1.12.98.1	HMMsoil81698	FOAM_DB
KO:K00625_2.3.1.8	HMMsoil81703	FOAM_DB
KO:K02059	HMMsoil81500	FOAM_DB
KO:K02003	HMMsoil81501	FOAM_DB
KO:K09686	HMMsoil81505	FOAM_DB
KO:K05833	HMMsoil81507	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil81508	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil81511	FOAM_DB
KO:K02004	HMMsoil81512	FOAM_DB
KO:K03446	HMMsoil81513	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil81515	FOAM_DB
KO:K02575	HMMsoil81522	FOAM_DB
KO:K09687	HMMsoil81523	FOAM_DB
KO:K09687	HMMsoil81524	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil81526	FOAM_DB
KO:K02049	HMMsoil81534	FOAM_DB
KO:K02029,KO:K02030	HMMsoil81537	FOAM_DB
KO:K02029	HMMsoil81538	FOAM_DB
KO:K09691	HMMsoil81540	FOAM_DB
KO:K11189	HMMsoil81541	FOAM_DB
KO:K02034	HMMsoil81542	FOAM_DB
KO:K02029	HMMsoil81544	FOAM_DB
KO:K03587_2.4.1.129	HMMsoil81545	FOAM_DB
KO:K01139_3.1.7.2	HMMsoil81547	FOAM_DB
KO:K01487_3.5.4.3	HMMsoil81548	FOAM_DB
KO:K01473_3.5.2.14	HMMsoil81549	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil81550	FOAM_DB
KO:K07709_2.7.13.3	HMMsoil81552	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil81553	FOAM_DB
KO:K00262_1.4.1.4	HMMsoil81557	FOAM_DB
KO:K00261_1.4.1.3	HMMsoil81560	FOAM_DB
KO:K03762	HMMsoil81561	FOAM_DB
KO:K01990	HMMsoil81562	FOAM_DB
KO:K00926_2.7.2.2	HMMsoil81563	FOAM_DB
KO:K04441,KO:K08293,KO:K04440_2.7.11.24	HMMsoil81566	FOAM_DB
KO:K00315_1.5.99.2	HMMsoil81617	FOAM_DB
KO:K07700,KO:K02476_2.7.13.3	HMMsoil81619	FOAM_DB
KO:K07679,KO:K07677_2.7.13.3	HMMsoil81621	FOAM_DB
KO:K02480_2.7.13.3	HMMsoil81624	FOAM_DB
KO:K01249_3.2.2.-	HMMsoil81625	FOAM_DB
KO:K11527_2.7.13.3	HMMsoil81626	FOAM_DB
KO:K00457_1.13.11.27	HMMsoil81628	FOAM_DB
KO:K00124	HMMsoil81630	FOAM_DB
KO:K11328_2.7.13.3	HMMsoil81633	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil81636	FOAM_DB
KO:K01739_2.5.1.48	HMMsoil81644	FOAM_DB
KO:K04517_1.3.1.12	HMMsoil81645	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil81646	FOAM_DB
KO:K08286_2.7.11.-	HMMsoil81648	FOAM_DB
KO:K07678_2.7.13.3	HMMsoil81651	FOAM_DB
KO:K00370,KO:K08345_1.7.99.4	HMMsoil81652	FOAM_DB
KO:K01990	HMMsoil81654	FOAM_DB
KO:K02218_2.7.11.1	HMMsoil81657	FOAM_DB
KO:K07654_2.7.13.3	HMMsoil81658	FOAM_DB
KO:K07652,KO:K02484,KO:K07636,KO:K11383_2.7.13.3	HMMsoil81659	FOAM_DB
KO:K01990	HMMsoil81743	FOAM_DB
KO:K14165_3.1.3.16,3.1.3.48	HMMsoil81745	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil81746	FOAM_DB
KO:K00176_1.2.7.3	HMMsoil81752	FOAM_DB
KO:K08159	HMMsoil81754	FOAM_DB
KO:K02023	HMMsoil81756	FOAM_DB
KO:K00177_1.2.7.3	HMMsoil81760	FOAM_DB
KO:K01995	HMMsoil81763	FOAM_DB
KO:K02052	HMMsoil81765	FOAM_DB
KO:K06857	HMMsoil81769	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil81771	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil81775	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil81778	FOAM_DB
KO:K10557	HMMsoil81807	FOAM_DB
KO:K09810_3.6.3.-	HMMsoil81809	FOAM_DB
KO:K00817_2.6.1.9	HMMsoil81811	FOAM_DB
KO:K01617_4.1.1.77	HMMsoil81814	FOAM_DB
KO:K11071	HMMsoil81815	FOAM_DB
KO:K02052	HMMsoil81816	FOAM_DB
KO:K09810_3.6.3.-	HMMsoil81820	FOAM_DB
KO:K00517	HMMsoil81822	FOAM_DB
KO:K00120,KO:K08325_1.1.-.-	HMMsoil81829	FOAM_DB
KO:K02029,KO:K02030	HMMsoil81831	FOAM_DB
KO:K01119,KO:K08693_3.1.4.16,3.1.3.6	HMMsoil81832	FOAM_DB
KO:K03448	HMMsoil81833	FOAM_DB
KO:K02032	HMMsoil81834	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil81836	FOAM_DB
KO:K00073_1.1.1.154	HMMsoil81839	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil81842	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil81845	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil81847	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil81848	FOAM_DB
KO:K01120_3.1.4.17	HMMsoil81850	FOAM_DB
KO:K01178_3.2.1.3	HMMsoil81853	FOAM_DB
KO:K07678_2.7.13.3	HMMsoil81854	FOAM_DB
KO:K02668_2.7.13.3	HMMsoil81856	FOAM_DB
KO:K00760_2.4.2.8	HMMsoil81857	FOAM_DB
KO:K07675,KO:K07777_2.7.13.3	HMMsoil81858	FOAM_DB
KO:K02439_2.8.1.1	HMMsoil81859	FOAM_DB
KO:K05710	HMMsoil81861	FOAM_DB
KO:K00821_2.6.1.11,2.6.1.17	HMMsoil81864	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil81870	FOAM_DB
KO:K02051	HMMsoil81871	FOAM_DB
KO:K07299	HMMsoil81873	FOAM_DB
KO:K02033	HMMsoil81874	FOAM_DB
KO:K02026	HMMsoil81875	FOAM_DB
KO:K02035	HMMsoil81876	FOAM_DB
KO:K02003	HMMsoil81877	FOAM_DB
KO:K07191	HMMsoil81878	FOAM_DB
KO:K01995,KO:K01998	HMMsoil81879	FOAM_DB
KO:K13253,KO:K13240,KO:K13242,KO:K13241_1.14.13.39	HMMsoil81880	FOAM_DB
KO:K00326_1.6.2.2	HMMsoil81881	FOAM_DB
KO:K00491_1.14.13.39	HMMsoil81882	FOAM_DB
KO:K11707	HMMsoil81706	FOAM_DB
KO:K10040	HMMsoil81711	FOAM_DB
KO:K09691	HMMsoil81715	FOAM_DB
KO:K01997	HMMsoil81718	FOAM_DB
KO:K09687	HMMsoil81723	FOAM_DB
KO:K09687	HMMsoil81726	FOAM_DB
KO:K02050	HMMsoil81727	FOAM_DB
KO:K01995	HMMsoil81730	FOAM_DB
KO:K07718_2.7.13.3	HMMsoil81731	FOAM_DB
KO:K01995,KO:K01998	HMMsoil81733	FOAM_DB
KO:K11070	HMMsoil81734	FOAM_DB
KO:K02478_2.7.13.3	HMMsoil81739	FOAM_DB
KO:K02003	HMMsoil81740	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil81741	FOAM_DB
KO:K07649_2.7.13.3	HMMsoil81742	FOAM_DB
KO:K00441_1.12.98.1	HMMsoil81912	FOAM_DB
KO:K00658_2.3.1.61	HMMsoil81913	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil81915	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil81916	FOAM_DB
KO:K00372_1.7.99.4	HMMsoil81917	FOAM_DB
KO:K07645_2.7.13.3	HMMsoil81919	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil81920	FOAM_DB
KO:K00171_1.2.7.1	HMMsoil81922	FOAM_DB
KO:K07641_2.7.13.3	HMMsoil81924	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil81927	FOAM_DB
KO:K00368,KO:K05601_1.7.2.1,1.7.99.1	HMMsoil81928	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil81929	FOAM_DB
KO:K00171,KO:K00172_1.2.7.1	HMMsoil81930	FOAM_DB
KO:K11520_2.7.13.3	HMMsoil81931	FOAM_DB
KO:K08286_2.7.11.-	HMMsoil81932	FOAM_DB
KO:K03778_1.1.1.28	HMMsoil81936	FOAM_DB
KO:K00122_1.2.1.2	HMMsoil81939	FOAM_DB
KO:K00700_2.4.1.18	HMMsoil81943	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil81948	FOAM_DB
KO:K13788_2.3.1.8	HMMsoil81949	FOAM_DB
KO:K00372_1.7.99.4	HMMsoil81954	FOAM_DB
KO:K07649_2.7.13.3	HMMsoil81956	FOAM_DB
KO:K00124	HMMsoil81958	FOAM_DB
KO:K00122_1.2.1.2	HMMsoil81959	FOAM_DB
KO:K02486_2.7.13.3	HMMsoil81960	FOAM_DB
KO:K03575,KO:K10801_3.2.2.-	HMMsoil81962	FOAM_DB
KO:K01928_6.3.2.13	HMMsoil81963	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil81964	FOAM_DB
KO:K01965_6.4.1.3	HMMsoil81965	FOAM_DB
KO:K02006	HMMsoil81967	FOAM_DB
KO:K09687	HMMsoil81969	FOAM_DB
KO:K09690	HMMsoil81973	FOAM_DB
KO:K11070	HMMsoil81975	FOAM_DB
KO:K00210,KO:K04517_1.3.1.12	HMMsoil81985	FOAM_DB
KO:K07652_2.7.13.3	HMMsoil81986	FOAM_DB
KO:K00334,KO:K03943,KO:K00356,KO:K00329_1.6.5.3,1.6.99.3	HMMsoil81987	FOAM_DB
KO:K01995	HMMsoil81992	FOAM_DB
KO:K07653_2.7.13.3	HMMsoil81993	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil81994	FOAM_DB
KO:K08282_2.7.11.1	HMMsoil81995	FOAM_DB
KO:K02069	HMMsoil81996	FOAM_DB
KO:K00232_1.3.3.6	HMMsoil81781	FOAM_DB
KO:K01026_2.8.3.1	HMMsoil81782	FOAM_DB
KO:K09699_2.3.1.168	HMMsoil81785	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil81786	FOAM_DB
KO:K01179_3.2.1.4	HMMsoil81787	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil81793	FOAM_DB
KO:K00020_1.1.1.31	HMMsoil81798	FOAM_DB
KO:K09969	HMMsoil81799	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil81800	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil81801	FOAM_DB
KO:K12972_1.1.1.79,1.1.1.81	HMMsoil81802	FOAM_DB
KO:K01185_3.2.1.17	HMMsoil81804	FOAM_DB
KO:K00274_1.4.3.4	HMMsoil81805	FOAM_DB
KO:K10230	HMMsoil82026	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil82031	FOAM_DB
KO:K06857	HMMsoil82032	FOAM_DB
KO:K11072_3.6.3.31	HMMsoil82033	FOAM_DB
KO:K02041	HMMsoil82034	FOAM_DB
KO:K00061_1.1.1.-	HMMsoil82035	FOAM_DB
KO:K01960_6.4.1.1	HMMsoil82039	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil82041	FOAM_DB
KO:K00001_1.1.1.1	HMMsoil82043	FOAM_DB
KO:K01201_3.2.1.45	HMMsoil82044	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil82047	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil82050	FOAM_DB
KO:K00162_1.2.4.1	HMMsoil82054	FOAM_DB
KO:K03053_2.7.7.6	HMMsoil82055	FOAM_DB
KO:K01226_3.2.1.93	HMMsoil82056	FOAM_DB
KO:K00658_2.3.1.61	HMMsoil82057	FOAM_DB
KO:K02003	HMMsoil82058	FOAM_DB
KO:K01215_3.2.1.70	HMMsoil82059	FOAM_DB
KO:K02003	HMMsoil82062	FOAM_DB
KO:K02071	HMMsoil82066	FOAM_DB
KO:K01448,KO:K01447,KO:K13714,KO:K01446,KO:K01227_3.5.1.28,3.2.1.96	HMMsoil82067	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil82068	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil82069	FOAM_DB
KO:K01992	HMMsoil82071	FOAM_DB
KO:K10440	HMMsoil82073	FOAM_DB
KO:K01965_6.4.1.3	HMMsoil82075	FOAM_DB
KO:K02023	HMMsoil82076	FOAM_DB
KO:K00835_2.6.1.66	HMMsoil82077	FOAM_DB
KO:K09686	HMMsoil82081	FOAM_DB
KO:K10114	HMMsoil82084	FOAM_DB
KO:K06857	HMMsoil82085	FOAM_DB
KO:K01990	HMMsoil82086	FOAM_DB
KO:K02033	HMMsoil82090	FOAM_DB
KO:K02003	HMMsoil82091	FOAM_DB
KO:K01781_5.1.2.2	HMMsoil82093	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil82094	FOAM_DB
KO:K02032	HMMsoil82096	FOAM_DB
KO:K00517	HMMsoil82098	FOAM_DB
KO:K02025	HMMsoil82100	FOAM_DB
KO:K09970	HMMsoil82101	FOAM_DB
KO:K02025	HMMsoil82102	FOAM_DB
KO:K05832	HMMsoil82104	FOAM_DB
KO:K01990	HMMsoil82107	FOAM_DB
KO:K02026	HMMsoil82108	FOAM_DB
KO:K02054	HMMsoil82109	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil81885	FOAM_DB
KO:K07708,KO:K11711_2.7.13.3	HMMsoil81888	FOAM_DB
KO:K02831_2.7.11.-	HMMsoil81889	FOAM_DB
KO:K08884,KO:K11912_2.7.11.1	HMMsoil81890	FOAM_DB
KO:K11260_1.2.99.5	HMMsoil81892	FOAM_DB
KO:K07638_2.7.13.3	HMMsoil81899	FOAM_DB
KO:K11354_2.7.13.3	HMMsoil81900	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil81902	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil82133	FOAM_DB
KO:K00893_2.7.1.74	HMMsoil82137	FOAM_DB
KO:K00122_1.2.1.2	HMMsoil82138	FOAM_DB
KO:K08139	HMMsoil82139	FOAM_DB
KO:K08884,KO:K08856,KO:K08282,KO:K08853,KO:K08286,KO:K08854,KO:K08855_2.7.11.1,2.7.11.-	HMMsoil82142	FOAM_DB
KO:K01956_6.3.5.5	HMMsoil82143	FOAM_DB
KO:K04420,KO:K04421_2.7.11.25	HMMsoil82144	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil82146	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil82147	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil82148	FOAM_DB
KO:K07704_2.7.13.3	HMMsoil82155	FOAM_DB
KO:K07778_2.7.13.3	HMMsoil82156	FOAM_DB
KO:K01652_2.2.1.6	HMMsoil82158	FOAM_DB
KO:K00853_2.7.1.16	HMMsoil82159	FOAM_DB
KO:K08878_2.7.11.1	HMMsoil82164	FOAM_DB
KO:K00390_1.8.4.8	HMMsoil82166	FOAM_DB
KO:K00205_1.2.99.5	HMMsoil82171	FOAM_DB
KO:K00130_1.2.1.8	HMMsoil82172	FOAM_DB
KO:K00127	HMMsoil82173	FOAM_DB
KO:K07649_2.7.13.3	HMMsoil82176	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil82178	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil82179	FOAM_DB
KO:K01834_5.4.2.1	HMMsoil82184	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil82186	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil82195	FOAM_DB
KO:K04014	HMMsoil82197	FOAM_DB
KO:K07704_2.7.13.3	HMMsoil82198	FOAM_DB
KO:K02491_2.7.13.3	HMMsoil82199	FOAM_DB
KO:K02031	HMMsoil82001	FOAM_DB
KO:K08195	HMMsoil82002	FOAM_DB
KO:K02006	HMMsoil82003	FOAM_DB
KO:K02052	HMMsoil82004	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil82006	FOAM_DB
KO:K09687	HMMsoil82009	FOAM_DB
KO:K09687	HMMsoil82010	FOAM_DB
KO:K09687	HMMsoil82012	FOAM_DB
KO:K00265_1.4.1.13,1.4.1.14	HMMsoil82013	FOAM_DB
KO:K08964_4.2.1.109	HMMsoil82014	FOAM_DB
KO:K08964_4.2.1.109	HMMsoil82016	FOAM_DB
KO:K05816_3.6.3.20	HMMsoil82017	FOAM_DB
KO:K01996	HMMsoil82018	FOAM_DB
KO:K02023	HMMsoil82019	FOAM_DB
KO:K11381_1.2.4.4	HMMsoil82023	FOAM_DB
KO:K00626_2.3.1.9	HMMsoil82200	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil82202	FOAM_DB
KO:K08685	HMMsoil82203	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil82205	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil82206	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil82207	FOAM_DB
KO:K05396_4.4.1.15	HMMsoil82211	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil82214	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil82215	FOAM_DB
KO:K07638,KO:K02484_2.7.13.3	HMMsoil82222	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil82223	FOAM_DB
KO:K03816_2.4.2.22	HMMsoil82112	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil82114	FOAM_DB
KO:K00962_2.7.7.8	HMMsoil82115	FOAM_DB
KO:K00764_2.4.2.14	HMMsoil82116	FOAM_DB
KO:K00860_2.7.1.25	HMMsoil82117	FOAM_DB
KO:K00174_1.2.7.3	HMMsoil82118	FOAM_DB
KO:K07652_2.7.13.3	HMMsoil82120	FOAM_DB
KO:K11527,KO:K02489_2.7.13.3	HMMsoil82121	FOAM_DB
KO:K00817_2.6.1.9	HMMsoil82123	FOAM_DB
KO:K00945_2.7.4.14	HMMsoil82126	FOAM_DB
KO:K12767_2.7.11.1	HMMsoil82128	FOAM_DB
KO:K07673,KO:K11617_2.7.13.3	HMMsoil82129	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil82130	FOAM_DB
KO:K06209_5.4.99.5	HMMsoil82392	FOAM_DB
KO:K00327,KO:K00493,KO:K14338_1.6.2.4,1.14.14.1	HMMsoil82394	FOAM_DB
KO:K01591_4.1.1.23	HMMsoil82397	FOAM_DB
KO:K01588_5.4.99.18	HMMsoil82398	FOAM_DB
KO:K00966_2.7.7.13	HMMsoil82399	FOAM_DB
KO:K08289_2.1.2.2	HMMsoil82400	FOAM_DB
KO:K09687	HMMsoil82402	FOAM_DB
KO:K04093,KO:K04518,KO:K14170,KO:K01713,KO:K14187_5.4.99.5,4.2.1.51,1.3.1.12	HMMsoil82403	FOAM_DB
KO:K00925_2.7.2.1	HMMsoil82405	FOAM_DB
KO:K00380_1.8.1.2	HMMsoil82411	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil82412	FOAM_DB
KO:K09687	HMMsoil82230	FOAM_DB
KO:K01990	HMMsoil82232	FOAM_DB
KO:K02026	HMMsoil82233	FOAM_DB
KO:K10112	HMMsoil82235	FOAM_DB
KO:K09687	HMMsoil82244	FOAM_DB
KO:K07709_2.7.13.3	HMMsoil82247	FOAM_DB
KO:K02032	HMMsoil82248	FOAM_DB
KO:K00167_1.2.4.4	HMMsoil82249	FOAM_DB
KO:K03520_1.2.99.2	HMMsoil82252	FOAM_DB
KO:K03518_1.2.99.2	HMMsoil82254	FOAM_DB
KO:K02030	HMMsoil82255	FOAM_DB
KO:K02031,KO:K02032	HMMsoil82258	FOAM_DB
KO:K02003	HMMsoil82260	FOAM_DB
KO:K00548_2.1.1.13	HMMsoil82262	FOAM_DB
KO:K02006	HMMsoil82265	FOAM_DB
KO:K01995,KO:K01996	HMMsoil82266	FOAM_DB
KO:K00338,KO:K00337,KO:K00176,KO:K03941,KO:K00336,KO:K00335_1.6.5.3,1.2.7.3,1.6.99.3	HMMsoil82267	FOAM_DB
KO:K02003	HMMsoil82268	FOAM_DB
KO:K08483_2.7.3.9	HMMsoil82270	FOAM_DB
KO:K10440	HMMsoil82271	FOAM_DB
KO:K07313_3.1.3.16	HMMsoil82274	FOAM_DB
KO:K12300	HMMsoil82275	FOAM_DB
KO:K01652_2.2.1.6	HMMsoil82277	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil82282	FOAM_DB
KO:K01897_6.2.1.3	HMMsoil82283	FOAM_DB
KO:K01990	HMMsoil82285	FOAM_DB
KO:K00789_2.5.1.6	HMMsoil82288	FOAM_DB
KO:K01581_4.1.1.17	HMMsoil82289	FOAM_DB
KO:K00248_1.3.99.2	HMMsoil82290	FOAM_DB
KO:K10111_3.6.3.19	HMMsoil82293	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil82297	FOAM_DB
KO:K01200_3.2.1.41	HMMsoil82300	FOAM_DB
KO:K10243	HMMsoil82305	FOAM_DB
KO:K09687	HMMsoil82307	FOAM_DB
KO:K02031,KO:K02034	HMMsoil82310	FOAM_DB
KO:K08168	HMMsoil82316	FOAM_DB
KO:K02050	HMMsoil82318	FOAM_DB
KO:K13747_4.1.1.-	HMMsoil82320	FOAM_DB
KO:K01990	HMMsoil82321	FOAM_DB
KO:K09817_3.6.3.-	HMMsoil82322	FOAM_DB
KO:K00252_1.3.99.7	HMMsoil82326	FOAM_DB
KO:K01856,KO:K01860_5.5.1.1,5.5.1.7	HMMsoil82328	FOAM_DB
KO:K10916_2.7.13.3,3.1.3.-	HMMsoil82707	FOAM_DB
KO:K00966_2.7.7.13	HMMsoil82709	FOAM_DB
KO:K03778_1.1.1.28	HMMsoil82710	FOAM_DB
KO:K08168	HMMsoil82492	FOAM_DB
KO:K02058	HMMsoil82493	FOAM_DB
KO:K09687	HMMsoil82497	FOAM_DB
KO:K01552,KO:K02050	HMMsoil82498	FOAM_DB
KO:K00721_2.4.1.83	HMMsoil82499	FOAM_DB
KO:K10111_3.6.3.19	HMMsoil82502	FOAM_DB
KO:K02049	HMMsoil82507	FOAM_DB
KO:K00148_1.2.1.46	HMMsoil82512	FOAM_DB
KO:K02025	HMMsoil82517	FOAM_DB
KO:K02049	HMMsoil82519	FOAM_DB
KO:K02071	HMMsoil82521	FOAM_DB
KO:K08195	HMMsoil82522	FOAM_DB
KO:K02028_3.6.3.21	HMMsoil82523	FOAM_DB
KO:K01990	HMMsoil82527	FOAM_DB
KO:K02058	HMMsoil82329	FOAM_DB
KO:K10021,KO:K02028,KO:K10017,KO:K10025,KO:K10010,KO:K02029,KO:K06021_3.6.3.-,3.6.3.21,3.6.3.27	HMMsoil82330	FOAM_DB
KO:K02204_2.7.1.39	HMMsoil82331	FOAM_DB
KO:K00517	HMMsoil82332	FOAM_DB
KO:K05820	HMMsoil82334	FOAM_DB
KO:K08483_2.7.3.9	HMMsoil82335	FOAM_DB
KO:K00677_2.3.1.129	HMMsoil82337	FOAM_DB
KO:K00677_2.3.1.129	HMMsoil82340	FOAM_DB
KO:K07679_2.7.13.3	HMMsoil82341	FOAM_DB
KO:K03380_1.14.13.7	HMMsoil82342	FOAM_DB
KO:K11948_1.13.11.38	HMMsoil82343	FOAM_DB
KO:K00832_2.6.1.57	HMMsoil82344	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil82346	FOAM_DB
KO:K07313,KO:K07314_3.1.3.16	HMMsoil82347	FOAM_DB
KO:K08804,KO:K08809,KO:K08803_2.7.11.1	HMMsoil82350	FOAM_DB
KO:K07651,KO:K07642_2.7.13.3	HMMsoil82351	FOAM_DB
KO:K07679_2.7.13.3	HMMsoil82353	FOAM_DB
KO:K07679_2.7.13.3	HMMsoil82355	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil82357	FOAM_DB
KO:K07642_2.7.13.3	HMMsoil82361	FOAM_DB
KO:K10778_2.1.1.63	HMMsoil82363	FOAM_DB
KO:K03384	HMMsoil82365	FOAM_DB
KO:K07778,KO:K11617_2.7.13.3	HMMsoil82366	FOAM_DB
KO:K01011_2.8.1.1,2.8.1.2	HMMsoil82367	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil82368	FOAM_DB
KO:K10773_4.2.99.18	HMMsoil82369	FOAM_DB
KO:K00615_2.2.1.1	HMMsoil82372	FOAM_DB
KO:K04014	HMMsoil82373	FOAM_DB
KO:K00226_1.3.98.1	HMMsoil82377	FOAM_DB
KO:K01652_2.2.1.6	HMMsoil82380	FOAM_DB
KO:K07710_2.7.13.3	HMMsoil82381	FOAM_DB
KO:K02480_2.7.13.3	HMMsoil82384	FOAM_DB
KO:K02798_2.7.1.69	HMMsoil82385	FOAM_DB
KO:K12813_3.6.4.13	HMMsoil82386	FOAM_DB
KO:K07646,KO:K11527,KO:K07652_2.7.13.3	HMMsoil82388	FOAM_DB
KO:K00244_1.3.99.1	HMMsoil82389	FOAM_DB
KO:K00939_2.7.4.3	HMMsoil82391	FOAM_DB
KO:K00122_1.2.1.2	HMMsoil82396	FOAM_DB
KO:K00390_1.8.4.8	HMMsoil82415	FOAM_DB
KO:K00370_1.7.99.4	HMMsoil82416	FOAM_DB
KO:K00370,KO:K08345,KO:K15905_1.7.99.4	HMMsoil82418	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil82420	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil82422	FOAM_DB
KO:K01182_3.2.1.10	HMMsoil82423	FOAM_DB
KO:K01489_3.5.4.5	HMMsoil82427	FOAM_DB
KO:K01452_3.5.1.41	HMMsoil82431	FOAM_DB
KO:K00372_1.7.99.4	HMMsoil82432	FOAM_DB
KO:K11711_2.7.13.3	HMMsoil82435	FOAM_DB
KO:K07704_2.7.13.3	HMMsoil82436	FOAM_DB
KO:K09687	HMMsoil82438	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil82440	FOAM_DB
KO:K02049	HMMsoil82442	FOAM_DB
KO:K01956_6.3.5.5	HMMsoil82445	FOAM_DB
KO:K00241	HMMsoil82447	FOAM_DB
KO:K00390_1.8.4.8	HMMsoil82448	FOAM_DB
KO:K14083_2.1.1.-	HMMsoil82449	FOAM_DB
